label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,vari,gli,gap_fraction,solidity,cluster_id,is_tree,lat,lon
15,1167.3340782122905,614.3296089385475,895.0,49.29821399633823,-40.138098231336215,47.84042007808393,0.6409301402661827,0.7684517781314957,0.6142759094028827,0.4200008379846978,0.5462820488647375,0.04469273743016755,0.9460887949260042,-1,False,,
16,895.8324974924774,584.5957873620863,1994.0,48.12373414922867,-32.49961999589956,42.73791858707606,0.6646397540068527,0.5201916979558566,0.7108734402852049,0.3233470201843541,0.4253803962914492,0.17201604814443328,0.8994136220117276,-1,False,,
17,1379.087542087542,52.70875420875421,1188.0,38.873402336659154,-21.27561675364198,20.66163327860072,0.6154479353613165,0.7286882940871978,0.6906976744186046,0.3710347966068371,0.28130228175257993,0.265993265993266,0.8583815028901735,-1,False,,
18,1002.5036567528035,402.46026328620184,2051.0,35.71794696811476,-22.172884418385156,23.263276295019686,0.6078019550328279,0.4273926749374729,0.6540178571428571,0.4459512920161098,0.3384493542685269,0.1647976596782057,0.8798798798798799,-1,False,,
19,989.265383293228,340.82399449982813,2909.0,33.31728674803882,-20.95444331482839,22.06104675714227,0.4769905818996429,0.7867093090755548,0.6659798534798534,0.42014955692364614,0.3392635465306017,0.1684427638363699,0.8371223021582734,-1,False,,
20,1074.4015865146257,407.3936539414973,2017.0,32.989170817860455,-20.97500764284323,22.887602408887552,0.5089017479438213,0.4785881352418246,0.5616819827346143,0.439144193548035,0.33976176292642424,0.15567674764501738,0.846767422334173,-1,False,,
21,765.5877367896311,586.9212362911267,2006.0,52.92981289834902,-41.69485882325884,49.99114081610732,0.5680812154283217,0.68189377829242,0.626875,0.4078451490116975,0.5285728938751302,0.07726819541375873,0.8767482517482518,-1,False,,
22,1208.9134948096885,601.7058823529412,578.0,43.975952916332176,-35.918943134537706,40.413710395282465,0.5736208133805456,0.9486545608836165,0.7135802469135802,0.5026078980325828,0.5096900257117608,0.05363321799307963,0.8757575757575757,-1,False,,
23,608.5552689756817,94.82903463522476,2714.0,37.51093705128902,-23.901765044236882,25.775085449710975,0.531643593836623,0.635408025922433,0.6058035714285714,0.40799415520582466,0.3601809848740274,0.18533529845246866,0.8384306456595613,-1,False,,
24,1224.5138023152272,587.6892252894033,1123.0,47.840522743073315,-36.17388366139475,43.57208113739984,0.5938519272821509,0.8893531405005148,0.7036340852130326,0.3931749481525362,0.48079150238423507,0.11487088156723069,0.8746105919003115,-1,False,,
25,1134.132132132132,409.32732732732734,1998.0,28.58130934860074,-17.000567299468944,15.477484895083357,0.5538046507951105,0.3622604919349059,0.6613704071499503,0.46985219387772,0.3026181719959476,0.1511511511511512,0.8387909319899244,-1,False,,
26,1157.7887887887887,566.2582582582583,999.0,52.21628476512377,-36.18439444368553,45.51367097610585,0.5840946922250262,0.7504085793503162,0.7494373593398349,0.3272816033826934,0.4207150434051548,0.11311311311311312,0.8545765611633875,-1,False,,
27,1249.968023255814,583.7151162790698,1032.0,48.699529759371536,-36.16067801123558,44.71590044564397,0.598307014695297,0.887348085356275,0.7087912087912088,0.3708845250914956,0.4749267925761005,0.12209302325581395,0.8753180661577609,-1,False,,
28,1342.11004784689,583.7216905901116,1254.0,50.71792954736108,-38.26417679773677,46.90282359187051,0.6154151035257588,0.7383748543965043,0.7256944444444444,0.380863249848524,0.5005563128460347,0.09808612440191389,0.8775367389783065,-1,False,,
29,1450.3644400785854,580.0952848722986,1018.0,52.33010712088573,-37.107371907787446,46.69288324781246,0.679050923665287,0.8231184670788326,0.8157051282051282,0.35988688442585276,0.46928484973539775,0.193516699410609,0.9305301645338209,-1,False,,
30,854.9124513618677,608.1251621271076,1542.0,47.44629848044406,-37.553681601050876,46.67690842757614,0.6431187739973244,0.7105088817704642,0.6598202824133504,0.407801565990799,0.5406401975880027,0.06874189364461736,0.8771331058020477,-1,False,,
31,929.6791620727673,583.7905181918412,907.0,52.226267826630355,-36.06834083031517,47.71883324718745,0.5323223887309223,0.8852812345704122,0.658200290275762,0.3360585548977605,0.4611431326236588,0.19625137816979055,0.8476635514018691,-1,False,,
32,180.6,9.466176470588236,680.0,37.95276313219761,-21.90942184874341,24.9115596229392,0.5720568522588733,0.8488707760310136,0.6875631951466128,0.3547798944746747,0.33109471352003955,0.24558823529411766,0.8729139922978177,-1,False,,
